Nome,Matricula,Data de Nascimento
Carlos Rodrigues,48432,05/03/1987
Carlos Rodrigues,88444,22/11/1998
Carlos Rodrigues,91148,19/01/1982
Carlos Rodrigues,40939,19/07/1998
Carlos Rodrigues,96173,09/03/1994
Carlos Rodrigues,59587,22/09/1994
Carlos Rodrigues,02050,04/10/1997
Carlos Rodrigues,06761,15/09/1996
Carlos Rodrigues,72015,03/02/1996
Carlos Rodrigues,10421,04/03/1991
Carlos Rodrigues,52123,06/11/1987
Carlos Rodrigues,09339,09/12/1981
Carlos Rodrigues,12161,20/04/1985
Carlos Rodrigues,45838,18/12/2005
Carlos Rodrigues,20384,01/10/2005
Carlos Rodrigues,01343,18/04/2002
Carlos Rodrigues,10336,02/10/2004
Carlos Rodrigues,48855,12/02/2005
Carlos Rodrigues,83051,16/10/1989
Carlos Rodrigues,67363,16/01/2005
Carlos Silva,55339,01/08/2003
Carlos Silva,10253,14/11/2003
Carlos Silva,00292,21/10/2003
Carlos Silva,75061,25/10/1986
Carlos Silva,68010,22/12/1989
Carlos Silva,37875,11/05/2005
Carlos Silva,79702,10/10/1998
Carlos Silva,34848,15/09/1988
Carlos Silva,21111,28/05/1993
Carlos Silva,11016,24/12/2002
Carlos Silva,84255,18/01/2006
Carlos Silva,27916,07/03/1993
Carlos Silva,18773,23/01/1997
Carlos Silva,79678,16/12/1999
Carlos Silva,38452,05/02/2002
Carlos Silva,51593,05/06/1995
Carlos Silva,35314,12/06/1985
Carlos Silva,92296,21/11/1988
Carlos Silva,31647,08/07/1981
Carlos Silva,42695,10/09/1996
Carlos Silva,93037,04/01/2003
Carlos Silva,50349,03/03/1991
Carlos Silva,49572,06/02/1983
Carlos Silva,97374,22/05/1982
Carlos Silva,26824,14/06/1986
Carlos Silva,28727,17/07/1999
Carlos Silva,82929,01/04/1999
Carlos Silva,42057,04/12/2006
Carlos Silva,52654,03/02/1981
Carlos Silva,30262,20/11/1993
Carlos Silva,19225,20/10/1990
Carlos Silva,56563,08/01/1983
Carlos Silva,95493,22/06/1995
Carlos Silva,60235,07/10/1983
Carlos Silva,88668,12/12/1985
Carlos Silva,90081,20/07/1987
Carlos Silva,36947,03/08/1984
Carlos Silva,50728,22/11/1990
Carlos Silva,93310,23/01/2005
Carlos Silva,25928,12/04/2002
Carlos Silva,33274,08/09/1987
Carlos Silva,07531,02/12/1981
Carlos Silva,85089,15/03/1986
Carlos Silva,68166,07/03/2000
Carlos Silva,93776,11/07/1987
Carlos Silva,53467,25/04/1990
Carlos Silva,78198,07/02/2006
Carlos Silva,94920,18/08/1997
Carlos Silva,31101,22/01/2002
Carlos Silva,82266,21/04/1991
Carlos Silva,53196,18/10/2001
Carlos Silva,67528,11/09/2004
Carlos Silva,94923,27/02/2001
Carlos Silva,44060,23/06/1980
Carlos Silva,82316,07/08/1983
Carlos Silva,53504,10/09/1991
Carlos Silva,70815,06/08/1986
Carlos Silva,22963,16/09/1998
Carlos Silva,94819,07/09/1983
Carlos Silva,72873,06/11/1988
Carlos Silva,53439,07/11/1988
Carlos Silva,81150,22/01/1998
Carlos Silva,99682,16/03/1985
Carlos Silva,92773,23/08/2006
Carlos Silva,39270,09/10/1989
Carlos Silva,52708,04/07/1991
Carlos Silva,63771,14/02/1999
Carlos Silva,25987,08/07/1982
Carlos Silva,49706,14/12/1994
Carlos Silva,21705,10/09/2005
Carlos Silva,51280,22/12/1991
Carlos Silva,28194,26/07/2004
Carlos Silva,12391,08/06/1981
Carlos Silva,18710,08/08/1988
Carlos Silva,11379,25/01/1988
Carlos Silva,65474,28/12/1990
Carlos Silva,69104,24/10/1983
Carlos Silva,18075,22/08/1982
Carlos Silva,92119,24/04/1998
Carlos Silva,69437,20/09/1997
Carlos Silva,17807,09/09/1982
Carlos Silva,96138,17/02/1989
Carlos Silva,75726,10/08/2002
Carlos Silva,34538,22/03/1991
Carlos Silva,05880,10/10/1994
Carlos Silva,87515,27/06/1999
Carlos Silva,30117,14/08/1996
Carlos Silva,28733,03/12/1996
Carlos Silva,28005,23/04/1992
Carlos Silva,25039,02/01/1981
Carlos Silva,03415,21/09/1991
Carlos Silva,86967,10/08/1997
Carlos Silva,43347,16/05/1984
Carlos Silva,57558,25/01/2003
Carlos Silva,61732,18/11/2001
Carlos Silva,24359,25/07/2001
Carlos Silva,31562,11/04/2002
Carlos Silva,05310,04/06/1999
Carlos Silva,05802,05/11/2004
Carlos Silva,22408,05/09/1995
Carlos Silva,37590,15/02/2004
Carlos Silva,48784,10/09/1991
Carlos Silva,71997,04/06/2006
Carlos Silva,86769,28/11/1989
Carlos Silva,61105,28/11/1985
Carlos Silva,98029,07/06/1997
Carlos Silva,23897,20/03/1992
Carlos Silva,25980,28/05/1980
Carlos Silva,79176,08/09/1985
Carlos Silva,37379,01/01/1983
Carlos Silva,57485,16/07/1997
Carlos Silva,42104,05/11/1986
Carlos Silva,23279,11/02/1992
Carlos Silva,91516,05/09/1996
Carlos Silva,05390,23/10/1999
Carlos Silva,46976,05/04/2005
Carlos Silva,99105,22/11/1982
Carlos Silva,84971,22/03/1982
Carlos Silva,96776,03/11/2005
Carlos Silva,92394,10/12/1993
Carlos Silva,78628,28/03/2002
Carlos Silva,33382,02/11/1994
Carlos Silva,48903,17/05/1989
Carlos Silva,02634,10/05/1991
Carlos Silva,19478,18/07/1986
Carlos Silva,96085,12/07/1993
Carlos Silva,07690,14/12/2005
Carlos Silva,38429,25/07/1991
Carlos Silva,13628,21/12/1991
Carlos Silva,99443,07/03/2001
Carlos Silva,89647,07/06/1995
Carlos Silva,95929,12/06/1997
Carlos Silva,16852,07/12/1990
Carlos Silva,10975,04/11/1984
Carlos Silva,75326,09/12/1989
Carlos Silva,09430,14/11/1997
Carlos Silva,25265,06/03/1991
Carlos Silva,44820,19/02/1986
Carlos Silva,50441,27/09/1984
Carlos Silva,44310,26/02/2003
Carlos Silva,60135,22/01/2004
Carlos Silva,10929,07/03/2003
Carlos Silva,51462,07/01/1995
Carlos Silva,96680,02/06/1991
Carlos Silva,13002,19/02/2000
Carlos Silva,61563,18/10/2001
Carlos Silva,06077,22/06/1981
Carlos Silva,26756,06/02/1990
Carlos Silva,92849,01/10/1990
Carlos Silva,01456,23/11/1992
Carlos Silva,03511,02/01/2001
Carlos Silva,20545,18/03/2004
Carlos Silva,15740,09/05/2002
Carlos Silva,13915,06/04/2006
Carlos Silva,55462,20/05/1988
Carlos Silva,60981,04/03/1996
Carlos Silva,23050,10/08/1999
Carlos Silva,43526,08/01/1985
Carlos Silva,52077,18/08/1990
Carlos Silva,67026,27/03/1993
Carlos Silva,27454,07/02/1981
Carlos Silva,00467,08/07/1981
Carlos Silva,82743,19/11/1987
Carlos Silva,66400,14/05/1998
Carlos Silva,67379,08/08/2001
Carlos Silva,27799,18/07/1988
Carlos Silva,18591,19/01/1986
Carlos Silva,38232,21/12/1984
Carlos Silva,79509,09/03/1981
Carlos Silva,79793,04/02/1981
Carlos Silva,10448,24/08/1989
Carlos Silva,44708,08/05/1980
Carlos Silva,73745,06/05/2002
Carlos Silva,60921,09/02/1998
Carlos Silva,05843,02/05/1989
Carlos Silva,96933,25/10/1998
Carlos Silva,58068,28/07/2002
Carlos Silva,79874,17/02/1993
Carlos Silva,28846,16/11/1990
Carlos Silva,39630,19/05/1992
Carlos Silva,50531,21/11/1993
Carlos Silva,23119,10/06/2000
Carlos Silva,00678,09/11/2002
Carlos Silva,96662,13/06/1993
Carlos Silva,44924,14/09/1989
Carlos Silva,68139,16/12/1993
Carlos Silva,18335,07/11/1996
Carlos Silva,30299,02/03/1989
Carlos Silva,42114,17/06/2004
Carlos Silva,97917,18/06/1989
Carlos Silva,89048,05/09/2006
Carlos Silva,85395,14/08/1987
Carlos Silva,61459,18/07/1980
Carlos Silva,85571,19/04/1984
Carlos Silva,86613,20/04/1980
Carlos Silva,13141,04/10/1989
Carlos Silva,59641,28/07/2001
Carlos Silva,33753,01/05/2005
Carlos Silva,73344,03/01/1994
Carlos Silva,08705,24/08/1997
Carlos Silva,73586,26/08/2002
Carlos Silva,63351,28/04/1996
Carlos Silva,12591,03/07/1985
Carlos Silva,22388,12/05/1994
Carlos Silva,19128,19/02/1985
Carlos Silva,55296,22/11/1996
Carlos Silva,83308,25/12/1992
Carlos Silva,97729,09/10/1996
Carlos Silva,63148,25/08/1998
Carlos Silva,84095,20/09/1999
Carlos Silva,77198,15/12/2006
Carlos Silva,31073,23/04/1988
Carlos Silva,09382,05/02/1981
Carlos Silva,00783,08/01/1983
Carlos Silva,27901,13/02/2004
Carlos Silva,75147,08/04/1993
Carlos Silva,23776,19/02/1997
Carlos Silva,79193,20/12/2004
Carlos Silva,95320,28/02/1994
Carlos Silva,51178,16/09/1989
Carlos Silva,13310,12/05/1986
Carlos Silva,53346,19/10/1989
Carlos Silva,50755,15/02/1992
Carlos Silva,28242,03/11/1984
Carlos Silva,05044,13/02/2003
Carlos Silva,14298,22/08/2005
Carlos Silva,31756,21/10/2001
Carlos Silva,11566,21/08/1991
Carlos Silva,28097,23/09/1984
Carlos Silva,32704,25/12/2006
Carlos Silva,75395,27/10/1980
Carlos Silva,30147,19/01/2002
Carlos Silva,27921,08/04/2000
Carlos Silva,08603,08/06/1996
Carlos Silva,84366,03/11/1981
Carlos Silva,88674,24/03/1994
Carlos Silva,75331,15/11/1984
Carlos Silva,94965,26/07/2005
Carlos Silva,01238,06/12/2002
Carlos Silva,47126,28/08/1980
Carlos Silva,90553,15/04/1993
Carlos Silva,29084,28/03/1990
Carlos Silva,20479,09/10/1985
Carlos Silva,17263,26/10/1998
Carlos Silva,93385,07/05/1980
Carlos Silva,32963,24/02/2001
Carlos Silva,67826,10/04/1980
Carlos Silva,15879,04/11/1994
Carlos Silva,10962,21/10/1994
Carlos Silva,35233,22/04/2000
Carlos Silva,73042,20/06/1987
Carlos Silva,35548,21/05/1986
Carlos Silva,33186,22/04/1980
Carlos Silva,62098,18/12/1998
Carlos Silva,48151,20/09/2003
Carlos Silva,20482,25/01/1998
Carlos Silva,78083,08/12/2005
Carlos Silva,41607,06/03/1983
Carlos Silva,19218,15/07/1986
Carlos Silva,09229,23/11/1983
Carlos Silva,93595,27/11/1991
Carlos Silva,50326,14/03/1999
Carlos Silva,98532,26/05/2006
Carlos Silva,71553,26/06/1980
Carlos Silva,64793,10/07/1980
Carlos Silva,95081,24/12/1980
Carlos Silva,46204,22/05/1983
Carlos Silva,53159,14/07/1999
Carlos Silva,08775,14/01/1992
Carlos Silva,70820,07/10/1985
Carlos Silva,52656,04/01/1993
Carlos Silva,65652,02/06/1986
Carlos Silva,03619,01/12/2000
Carlos Silva,97435,18/03/1988
Carlos Silva,27156,27/03/1991
Carlos Silva,12941,21/07/1995
Carlos Silva,91604,04/03/1987
Carlos Silva,88137,10/05/1983
Carlos Silva,69363,03/05/2003
Carlos Silva,88726,09/08/2006
Carlos Silva,94477,06/03/1981
Carlos Silva,43821,07/06/1980
Carlos Silva,65724,18/07/1989
Carlos Silva,12150,22/04/1999
Carlos Silva,74453,11/03/1990
Carlos Silva,88196,11/08/2006
Carlos Silva,48619,19/07/1987
Carlos Silva,41889,03/02/1998
Carlos Silva,68069,14/05/1984
Carlos Silva,03696,03/08/1997
Carlos Silva,65284,14/01/1986
Carlos Silva,55258,20/02/1985
Carlos Silva,95367,19/01/2004
Carlos Silva,55005,19/02/2003
Carlos Silva,53017,13/11/1983
Carlos Silva,17225,21/03/1989
Carlos Silva,04408,19/06/1997
Carlos Silva,99740,14/05/2004
Carlos Silva,46629,23/08/2005
Carlos Silva,06625,02/02/1986
Carlos Silva,66955,22/10/1982
Carlos Silva,90940,21/03/1998
Carlos Silva,40476,14/12/2001
Carlos Silva,77320,16/09/2001
Carlos Silva,85237,07/10/1991
Carlos Silva,70668,08/11/1995
Carlos Silva,36267,02/08/2002
Carlos Silva,52087,17/11/1995
Carlos Silva,98689,03/06/1985
Carlos Silva,85094,26/08/1980
Carlos Silva,41802,21/02/2000
Carlos Silva,84094,01/12/1985
Carlos Silva,98870,25/02/2000
Carlos Silva,77794,09/05/1990
Carlos Silva,35307,03/11/1991
Carlos Silva,95075,25/10/1986
Carlos Silva,74964,14/09/2002
Carlos Silva,33028,15/10/2000
Carlos Silva,00702,09/04/1983
Carlos Silva,61826,07/03/2003
Carlos Silva,82734,07/11/1996
Carlos Silva,54570,21/05/1982
Carlos Silva,94505,14/01/1995
Carlos Silva,39894,03/06/1997
Carlos Silva,75495,08/04/1980
Carlos Silva,07351,20/08/1980
Carlos Silva,79953,20/07/1997
Carlos Silva,07986,08/12/1983
Carlos Silva,87285,22/04/2004
Carlos Silva,59294,07/01/1981
Carlos Silva,40453,14/10/1987
Carlos Silva,87146,03/01/1999
Carlos Silva,87683,15/04/1983
Carlos Silva,61024,05/03/1984
Carlos Silva,05515,15/11/1993
Carlos Silva,27303,28/08/1983
Carlos Silva,71020,25/06/1994
Carlos Silva,15450,06/10/1982
Carlos Silva,60975,20/11/1991
Carlos Silva,95780,27/04/1991
Carlos Silva,67142,14/01/2004
Carlos Silva,18811,17/07/1996
Carlos Silva,69945,15/03/1992
Carlos Silva,24527,26/09/1999
Carlos Silva,35088,05/06/1986
Carlos Silva,85225,07/07/1997
Carlos Silva,55647,18/04/1986
Carlos Silva,36287,16/07/1996
Carlos Silva,96724,25/09/1982
Carlos Silva,98997,05/12/2004
Carlos Silva,27950,02/01/1995
Carlos Silva,93198,08/05/1994
Carlos Silva,19731,26/03/1997
Carlos Silva,37703,24/03/1990
Carlos Silva,68057,13/09/1990
Carlos Silva,41069,27/11/1992
Carlos Silva,14994,14/07/2004
Carlos Silva,02134,13/01/1985
Carlos Silva,74354,19/09/1997
Carlos Silva,40472,27/09/2000
Carlos Silva,31414,05/06/1994
Carlos Silva,10081,21/05/1998
Carlos Silva,22933,06/02/1992
Carlos Silva,66266,03/10/1980
Carlos Silva,85858,04/03/1998
Carlos Silva,22941,09/06/1996
Carlos Silva,52973,03/05/1995
Carlos Silva,64559,09/10/1998
Carlos Silva,54333,20/01/1994
Carlos Silva,75966,11/10/1998
Carlos Silva,35451,23/05/1986
Carlos Silva,72905,07/05/1984
Carlos Silva,43763,11/03/2004
Carlos Silva,04696,25/02/1982
Carlos Silva,31266,04/07/1983
Carlos Silva,64764,02/01/1999
Carlos Silva,16614,08/08/1988
Carlos Silva,93871,25/09/1993
Carlos Silva,47695,14/09/1983
Carlos Silva,16127,12/07/1995
Carlos Silva,30859,25/10/1997
Carlos Silva,41899,13/02/1986
Carlos Silva,24308,03/10/1981
Carlos Silva,75955,04/11/1985
Carlos Silva,59251,26/06/1988
Carlos Silva,59249,23/05/1981
Carlos Silva,20057,24/10/1984
Carlos Silva,24715,08/07/1991
Carlos Silva,65257,10/07/1986
Carlos Silva,09249,05/01/1999
Carlos Silva,90624,14/05/2003
Carlos Silva,71285,22/08/2006
Carlos Silva,72727,26/05/1993
Carlos Silva,26531,10/11/2005
Carlos Silva,59060,11/08/1989
Carlos Silva,29320,08/03/1981
Carlos Silva,78620,25/07/1995
Carlos Silva,84056,04/10/2004
Carlos Silva,20007,10/11/2000
Carlos Silva,79936,27/01/2001
Carlos Silva,21895,06/11/1986
Carlos Silva,99684,09/02/1988
Carlos Silva,94745,20/12/1985
Carlos Silva,84914,28/09/2002
Carlos Silva,92348,11/09/1982
Carlos Silva,89598,17/10/2002
Carlos Silva,03437,24/03/2000
Carlos Silva,11149,12/06/1988
Carlos Silva,11567,06/11/1991
Carlos Silva,72368,14/11/1990
Carlos Silva,82148,05/11/1989
Carlos Silva,65296,04/07/1996
Carlos Silva,33911,18/08/1988
Carlos Silva,85148,12/07/1988
Carlos Silva,37234,28/11/1996
Carlos Silva,33802,11/01/2004
Carlos Silva,64032,13/10/1987
Carlos Silva,89226,12/10/1990
Carlos Silva,84124,02/05/1980
Carlos Silva,05284,05/02/1999
Carlos Silva,46964,07/03/1993
Carlos Silva,04485,01/10/2002
Carlos Silva,48932,27/01/2003
Carlos Silva,75797,16/01/1982
Carlos Silva,52684,14/09/1980
Carlos Silva,34985,09/12/2000
Carlos Silva,50704,01/11/2004
Carlos Silva,20131,01/03/1980
Carlos Silva,10197,03/05/2001
Carlos Silva,89716,16/09/2005
Carlos Silva,07443,11/05/1991
Carlos Silva,71509,26/09/1981
Carlos Silva,43430,21/01/2002
Carlos Silva,68463,05/05/1987
Carlos Silva,66550,10/08/1998
Carlos Silva,57003,08/05/1991
Carlos Silva,66587,18/11/2001
Carlos Silva,68369,02/11/1993
Carlos Silva,73751,15/12/2002
Carlos Silva,31847,21/02/1980
Carlos Silva,16421,28/03/1993
Carlos Silva,02729,02/10/2002
Carlos Silva,65417,24/01/1986
Carlos Silva,42702,23/05/1989
Carlos Silva,57896,14/07/1997
Carlos Silva,63542,07/03/2003
Carlos Silva,53744,01/04/1981
Carlos Silva,22648,19/05/2002
Carlos Silva,51826,24/04/1990
Carlos Silva,34845,17/02/1983
Carlos Silva,97345,08/09/2002
Carlos Silva,87062,14/10/1987
Carlos Silva,40281,09/08/1998
Carlos Silva,57200,25/12/1992
Carlos Silva,63715,09/02/1995
Carlos Silva,35764,02/10/1989
Carlos Silva,46159,10/12/1988
Carlos Silva,36062,22/03/1994
Carlos Silva,23202,02/05/1982
Carlos Silva,85570,11/10/1991
Carlos Silva,29032,16/11/1990
Carlos Silva,83757,26/04/1984
Carlos Silva,52043,19/07/1994
Carlos Silva,90683,07/11/1983
Carlos Silva,72696,12/04/1988
Carlos Silva,77975,28/10/1980
Carlos Silva,07671,27/03/1985
Carlos Silva,74988,24/11/1983
Carlos Silva,08924,08/02/1982
Carlos Silva,60720,22/04/1981
Carlos Silva,66619,23/05/2000
Carlos Silva,76801,17/01/1994
Carlos Silva,41369,22/08/1982
Carlos Silva,07027,07/02/1986
Carlos Silva,81684,28/06/2001
Carlos Silva,38985,12/12/1986
Carlos Silva,38000,24/05/1996
Carlos Silva,36928,06/09/1982
Carlos Silva,02128,02/10/1989
Carlos Silva,38093,01/05/1991
Carlos Silva,69721,15/03/1983
Carlos Silva,78348,11/12/2000
Carlos Silva,47121,06/09/1986
Carlos Silva,48586,10/10/2001
Carlos Silva,65947,03/07/2003
Carlos Silva,76612,03/08/1986
Carlos Silva,00726,03/06/2002
Carlos Silva,63176,23/04/2002
Carlos Silva,09553,24/10/1986
Carlos Silva,55496,05/11/1988
Carlos Silva,95031,20/05/1981
Carlos Silva,26447,15/07/1990
Carlos Silva,24415,28/07/2005
Carlos Silva,02551,16/01/1989
Carlos Silva,16159,16/02/1999
Carlos Silva,63445,03/06/1983
Carlos Silva,75041,26/05/1994
Carlos Silva,15698,22/10/1983
Carlos Silva,51295,27/11/2000
Carlos Silva,00929,25/04/1993
Carlos Silva,44471,09/06/2005
Carlos Silva,49678,14/09/1991
Carlos Silva,18413,15/01/1985
Carlos Silva,34729,07/04/1991
Carlos Silva,59874,19/02/1987
Carlos Silva,15031,13/01/1989
Carlos Silva,59391,19/07/1986
Carlos Silva,12708,07/02/2004
Carlos Silva,98504,27/10/1997
Carlos Silva,29256,17/02/1984
Carlos Silva,08013,18/11/1999
Carlos Silva,78002,07/07/1989
Carlos Silva,26356,27/11/2003
Carlos Silva,99416,15/02/2003
Carlos Silva,06389,19/05/1990
Carlos Silva,13960,10/07/1982
Carlos Silva,24190,03/09/1999
Carlos Silva,23746,06/04/1994
Carlos Silva,49213,06/01/1990
Carlos Silva,53227,01/06/1990
Carlos Silva,36380,11/12/2005
Carlos Silva,21800,10/08/1988
Carlos Silva,15496,16/12/2004
Carlos Silva,47156,24/09/1984
Carlos Silva,35320,22/11/1984
Carlos Silva,95209,12/07/1983
Carlos Silva,57881,07/04/1994
Carlos Silva,69155,03/03/1988
Carlos Silva,62126,17/07/1986
Carlos Silva,36555,04/05/2005
Carlos Silva,26253,06/09/1993
Carlos Silva,26137,19/11/1981
Carlos Silva,33082,12/02/1997
Carlos Silva,28132,17/07/1980
Carlos Silva,85876,03/01/1981
Carlos Silva,00799,21/05/1996
Carlos Silva,88064,15/10/1985
Carlos Silva,94764,13/07/2005
Carlos Silva,63470,03/07/1982
Carlos Silva,66211,15/09/1982
Carlos Silva,68779,26/07/2001
Carlos Silva,41815,17/08/2003
Carlos Silva,44375,27/08/1999
Carlos Silva,96837,28/06/1984
Carlos Silva,48896,22/05/2003
Carlos Silva,86953,24/05/1999
Carlos Silva,52448,03/02/1986
Carlos Silva,29737,20/06/2004
Carlos Silva,77170,04/02/2004
Carlos Silva,89711,02/09/1982
Carlos Silva,72309,22/06/1991
Carlos Silva,29342,17/12/2006
Carlos Silva,09522,26/08/1983
Carlos Silva,60030,21/01/2003
Carlos Silva,96896,04/12/1994
Carlos Silva,54814,21/02/2006
Carlos Silva,49461,16/10/1996
Carlos Silva,39763,26/06/1998
Carlos Silva,34022,05/03/1982
Carlos Silva,24250,22/05/2001
Carlos Silva,90124,03/07/1996
Carlos Silva,26158,13/07/1991
Carlos Silva,20491,21/12/1994
Carlos Silva,97612,16/04/2004
Carlos Silva,28109,01/11/1991
Carlos Silva,03593,26/04/1982
Carlos Silva,42555,17/03/2006
Carlos Silva,35538,16/04/1983
Carlos Silva,11189,23/10/2005
Carlos Silva,16392,18/09/1993
Carlos Silva,11101,16/03/1994
Carlos Silva,35145,17/04/1992
Carlos Silva,36141,24/07/1988
Carlos Silva,45738,26/10/1986
Carlos Silva,33357,28/05/1981
Carlos Silva,30571,17/08/2002
Carlos Silva,66165,08/04/2005
Carlos Silva,75890,02/07/1995
Carlos Silva,06332,07/12/2000
Carlos Silva,06226,12/01/2006
Carlos Silva,01285,25/05/2003
Carlos Silva,57106,20/06/1994
Carlos Silva,67203,11/12/1980
Carlos Silva,10215,18/03/1995
Carlos Silva,12743,15/04/1983
Carlos Silva,15492,24/04/1981
Carlos Silva,33385,20/11/1991
Carlos Silva,33272,22/10/2005
Carlos Silva,40884,28/11/1990
Carlos Silva,89681,16/08/2005
Carlos Silva,63528,24/11/1990
Carlos Silva,34065,17/07/2002
Carlos Silva,07829,09/03/1986
Carlos Silva,48735,06/04/1987
Carlos Silva,56206,24/03/1980
Carlos Silva,43287,20/09/2002
Carlos Silva,55699,02/01/1989
Carlos Silva,11872,18/10/1994
Carlos Silva,92865,05/10/1983
Carlos Silva,68957,19/11/1994
Carlos Silva,28159,27/05/1998
Carlos Silva,19984,22/04/2003
Carlos Silva,75808,12/05/2006
Carlos Silva,25824,16/01/1982
Carlos Silva,53523,22/07/1981
Carlos Silva,54442,14/08/1993
Carlos Silva,01113,03/02/2005
Carlos Silva,68340,18/03/1991
Carlos Silva,16568,05/02/1987
Carlos Silva,16067,12/10/2006
Carlos Silva,51798,04/09/1992
Carlos Silva,04482,15/07/1989
Carlos Silva,44656,09/12/2002
Carlos Silva,24283,16/09/1997
Carlos Silva,71564,09/06/1994
Carlos Silva,88031,28/07/1984
Carlos Silva,90796,14/09/2001
Carlos Silva,11280,06/12/1985
Carlos Silva,18510,26/01/1992
Carlos Silva,46121,13/09/2004
Carlos Silva,05029,12/12/1997
Carlos Silva,07267,01/11/1992
Carlos Silva,59517,19/08/1998
Carlos Silva,46107,07/01/2000
Carlos Silva,40255,14/11/1988
Carlos Silva,44450,16/08/2005
Carlos Silva,03726,11/06/1990
Carlos Silva,19794,19/05/1999
Carlos Silva,47077,18/01/1993
Carlos Silva,48613,06/05/1985
Carlos Silva,71881,23/10/2001
Carlos Silva,52304,22/05/1991
Carlos Silva,82748,04/06/1988
Carlos Silva,46582,15/09/1998
Carlos Silva,62154,07/03/1985
Carlos Silva,70643,06/09/2005
Carlos Silva,46837,17/05/1981
Carlos Silva,83215,27/04/1986
Carlos Silva,42127,17/02/1991
Carlos Silva,71869,24/01/1996
Carlos Silva,46185,22/11/2002
Carlos Silva,31927,12/10/1983
Carlos Silva,35600,02/04/1998
Carlos Silva,04189,05/01/1999
Carlos Silva,12814,26/12/1981
Carlos Silva,85911,24/08/1998
Carlos Silva,24792,22/07/1991
Carlos Silva,16352,09/03/1991
Carlos Silva,55307,15/10/1982
Carlos Silva,05516,23/08/1980
Carlos Silva,93384,02/10/1999
Carlos Silva,98866,18/10/1996
Carlos Silva,64175,09/01/1991
Carlos Silva,48307,28/07/1998
Carlos Silva,26821,08/02/1999
Carlos Silva,11083,25/11/2001
Carlos Silva,64387,22/03/1990
Carlos Silva,77953,17/05/2004
Carlos Silva,96717,08/03/1984
Carlos Silva,54528,15/01/1987
Carlos Silva,16946,08/06/1986
Carlos Silva,18249,24/04/1987
Carlos Silva,55815,03/06/1982
Carlos Silva,53768,08/02/1995
Carlos Silva,31455,12/02/1995
Carlos Silva,44187,17/02/1998
Carlos Silva,29895,28/12/1987
Carlos Silva,96381,13/12/1980
Carlos Silva,02246,28/11/1992
Carlos Silva,69438,10/03/1991
Carlos Silva,39711,17/07/1984
Carlos Silva,64308,01/09/1990
Carlos Silva,94519,15/12/1980
Carlos Silva,54888,02/02/1995
Carlos Silva,91004,21/02/1988
Carlos Silva,30609,04/04/1996
Carlos Silva,46771,10/07/2001
Carlos Silva,07268,08/12/1987
Carlos Silva,52602,19/01/1996
Carlos Silva,73492,18/02/1989
Carlos Silva,14579,07/02/1996
Carlos Silva,35560,19/08/2006
Carlos Silva,58693,16/06/1997
Carlos Silva,57788,20/04/1982
Carlos Silva,00859,27/09/1992
Carlos Silva,71790,25/05/1981
Carlos Silva,27833,28/11/2004
Carlos Silva,69924,02/10/1995
Carlos Silva,53142,14/05/1990
Carlos Silva,67484,27/07/1980
Carlos Silva,90838,05/02/2004
Carlos Silva,60280,16/02/1986
Carlos Silva,76502,25/03/1998
Carlos Silva,22037,13/04/1981
Carlos Silva,08107,25/11/1985
Carlos Silva,21677,04/01/1997
Carlos Silva,07432,07/12/1999
Carlos Silva,38092,27/08/1988
Carlos Silva,74914,20/08/1997
Carlos Silva,61006,02/03/1980
Carlos Silva,97364,15/01/1996
Carlos Silva,06822,22/05/1997
Carlos Silva,54328,10/02/2003
Carlos Silva,21817,25/11/1999
Carlos Silva,98055,21/07/2000
Carlos Silva,67839,24/05/1985
Carlos Silva,78549,24/11/1991
Carlos Silva,69030,15/11/1982
Carlos Silva,81465,21/07/1995
Carlos Silva,00129,15/09/1997
Carlos Silva,60756,14/07/2002
Carlos Silva,27163,21/12/1981
Carlos Silva,94535,11/06/1998
Carlos Silva,54476,25/09/1995
Carlos Silva,86406,27/02/1994
Carlos Silva,70180,18/08/1980
Carlos Silva,31816,25/10/2000
Carlos Silva,03675,22/11/1986
Carlos Silva,22196,04/09/2000
Carlos Silva,86901,21/09/2000
Carlos Silva,49762,04/07/2006
Carlos Silva,31732,19/09/1999
Carlos Silva,15942,17/10/1999
Carlos Silva,79524,10/10/1985
Carlos Silva,29930,12/09/1991
Carlos Silva,29016,15/09/1999
Carlos Silva,02560,07/09/1984
Carlos Silva,21882,26/07/2002
Carlos Silva,40620,01/03/1997
Carlos Silva,88012,05/06/1994
Carlos Silva,52116,01/09/2002
Carlos Silva,70332,05/04/2003
Carlos Silva,11361,21/09/2001
Carlos Silva,63491,28/08/1984
Carlos Silva,41331,27/11/1996
Carlos Silva,99616,08/05/2001
Carlos Silva,98898,22/09/2000
Carlos Silva,68779,19/04/1981
Carlos Silva,48297,25/05/1999
Carlos Silva,96501,26/01/1998
Carlos Silva,75124,24/04/1993
Carlos Silva,33036,24/10/1996
Carlos Silva,50879,22/04/1982
Carlos Silva,18286,04/04/1986
Carlos Silva,11750,25/06/1995
Carlos Silva,57463,21/05/1997
Carlos Silva,70037,04/03/1980
Carlos Silva,79912,21/09/2001
Carlos Silva,40312,05/11/1986
Carlos Silva,31174,26/09/1996
Carlos Silva,76445,22/08/1996
Carlos Silva,72278,09/05/2006
Carlos Silva,75252,23/04/1984
