Nome,Matricula,Data de Nascimento
Ana Rodrigues,10831,02/08/1982
Ana Rodrigues,48813,13/06/1984
Ana Rodrigues,69698,01/12/1988
Ana Rodrigues,69701,18/05/1987
Ana Rodrigues,30191,10/01/2003
Ana Rodrigues,87681,16/01/1985
Ana Rodrigues,08805,05/07/1997
Ana Rodrigues,03369,24/09/1987
Ana Rodrigues,23887,03/07/1987
Ana Rodrigues,49898,15/09/1989
Ana Rodrigues,26528,02/03/1992
Ana Rodrigues,87970,08/08/1998
Ana Rodrigues,94759,08/02/1985
Ana Rodrigues,36016,23/01/1980
Ana Rodrigues,42423,05/04/1986
Ana Rodrigues,34967,20/12/1994
Ana Rodrigues,77146,26/12/1992
Ana Rodrigues,52699,18/11/1989
Ana Rodrigues,15560,24/11/2005
Ana Rodrigues,57356,02/05/1989
Ana Rodrigues,55882,28/10/1988
Ana Rodrigues,48496,27/07/1993
Ana Rodrigues,67524,12/05/1999
Ana Rodrigues,56244,11/12/1981
Ana Rodrigues,31364,05/07/2002
Ana Rodrigues,24884,16/04/1983
Ana Rodrigues,33086,15/05/2004
Ana Rodrigues,39139,19/01/1985
Ana Rodrigues,01680,21/01/2000
Ana Rodrigues,31622,02/02/1999
Ana Rodrigues,78189,09/09/2006
Ana Rodrigues,41459,06/03/1987
Ana Rodrigues,30916,05/01/1987
Ana Rodrigues,95272,15/08/1999
Ana Rodrigues,04867,24/10/1987
Ana Rodrigues,61279,09/02/1986
Ana Rodrigues,12484,24/01/1987
Ana Rodrigues,46017,26/06/1992
Ana Rodrigues,77854,17/07/1992
Ana Rodrigues,54393,04/10/1993
Ana Rodrigues,90199,04/08/1982
Ana Rodrigues,81134,21/05/1995
Ana Rodrigues,12831,03/11/1993
Ana Rodrigues,43635,25/06/1996
Ana Rodrigues,76007,26/02/1995
Ana Rodrigues,53586,14/06/2003
Ana Rodrigues,31590,13/12/2000
Ana Rodrigues,97293,10/02/2004
Ana Rodrigues,63225,06/09/1990
Ana Rodrigues,87728,03/04/1998
Ana Rodrigues,42447,03/10/2001
Ana Rodrigues,04074,22/06/1992
Ana Rodrigues,44433,20/09/2006
Ana Rodrigues,98289,28/06/1991
Ana Rodrigues,04338,17/03/1980
Ana Rodrigues,54035,05/09/2000
Ana Rodrigues,39486,20/03/1999
Ana Rodrigues,58311,20/10/1989
Ana Rodrigues,42448,28/01/2005
Ana Rodrigues,97249,12/10/2001
Ana Rodrigues,15864,24/02/1994
Ana Rodrigues,34802,15/09/1990
Ana Rodrigues,72572,01/09/2000
Ana Rodrigues,52611,03/04/1998
Ana Rodrigues,37818,21/09/2006
Ana Rodrigues,01026,22/11/2005
Ana Rodrigues,42777,27/03/1996
Ana Rodrigues,10031,19/03/1982
Ana Rodrigues,27707,22/02/1992
Ana Rodrigues,74096,13/06/2002
Ana Rodrigues,95416,24/01/1988
Ana Rodrigues,27381,07/06/1989
Ana Rodrigues,10228,19/06/1981
Ana Rodrigues,74425,13/02/1985
Ana Rodrigues,02560,26/04/2003
Ana Rodrigues,62443,01/12/2003
Ana Rodrigues,24861,12/09/1981
Ana Rodrigues,15029,28/05/1993
Ana Rodrigues,09400,28/03/2006
Ana Rodrigues,41125,22/09/2004
Ana Rodrigues,09020,14/01/1994
Ana Rodrigues,14051,10/07/1994
Ana Rodrigues,28688,13/12/2004
Ana Rodrigues,12017,10/03/1981
Ana Rodrigues,30890,28/02/2005
Ana Rodrigues,70477,19/04/2002
Ana Rodrigues,05233,24/10/1980
Ana Rodrigues,83878,22/11/1985
Ana Rodrigues,43762,10/07/1982
Ana Rodrigues,77963,17/12/2001
Ana Rodrigues,02240,23/09/2000
Ana Rodrigues,50513,06/08/1999
Ana Rodrigues,36202,24/10/1999
Ana Rodrigues,89280,10/08/2000
Ana Rodrigues,00588,07/04/2004
Ana Rodrigues,97533,24/12/2004
Ana Rodrigues,37942,27/02/1987
Ana Rodrigues,94399,05/03/2001
Ana Rodrigues,49655,09/11/1980
Ana Rodrigues,41193,09/10/1992
Ana Rodrigues,02597,21/12/1984
Ana Rodrigues,45802,02/03/1986
Ana Rodrigues,44049,01/04/1984
Ana Rodrigues,91863,27/08/1987
Ana Rodrigues,53039,24/07/1998
Ana Rodrigues,79070,21/06/2000
Ana Rodrigues,47193,17/03/1983
Ana Rodrigues,36392,25/02/1994
Ana Rodrigues,73214,28/11/1991
Ana Rodrigues,16784,05/02/1999
Ana Rodrigues,61458,25/11/2006
Ana Rodrigues,50672,03/04/1985
Ana Rodrigues,70612,25/01/2004
Ana Rodrigues,94570,26/09/1999
Ana Rodrigues,68272,28/04/2001
Ana Rodrigues,88467,04/12/1985
Ana Rodrigues,04386,28/02/1984
Ana Rodrigues,73900,11/12/2006
Ana Rodrigues,71681,09/04/1982
Ana Rodrigues,96988,16/07/1994
Ana Rodrigues,13159,21/07/1996
Ana Rodrigues,89386,28/07/1984
Ana Rodrigues,32305,18/10/1983
Ana Rodrigues,51940,09/04/1993
Ana Rodrigues,43048,03/11/1980
Ana Rodrigues,33287,03/10/1999
Ana Rodrigues,36861,01/12/1980
Ana Rodrigues,40905,16/10/1995
Ana Rodrigues,19424,18/02/1998
Ana Rodrigues,16828,08/04/1981
Ana Rodrigues,47949,15/10/1998
Ana Rodrigues,28608,02/06/1982
Ana Rodrigues,12659,24/07/2000
Ana Rodrigues,62231,05/08/1990
Ana Rodrigues,80660,21/03/2006
Ana Rodrigues,75209,16/05/1983
Ana Rodrigues,28551,23/01/1998
Ana Rodrigues,69186,06/10/1991
Ana Rodrigues,77227,11/08/1987
Ana Rodrigues,39572,02/09/1982
Ana Rodrigues,21518,20/12/1991
Ana Rodrigues,75605,07/07/2001
Ana Rodrigues,50079,12/09/2001
Ana Rodrigues,30392,11/11/1994
Ana Rodrigues,58585,24/11/1994
Ana Rodrigues,09780,06/07/1994
Ana Rodrigues,95938,13/08/1981
Ana Rodrigues,04843,18/02/1997
Ana Rodrigues,46786,21/05/1991
Ana Rodrigues,15287,06/07/2004
Ana Rodrigues,98709,07/01/1988
Ana Rodrigues,62688,11/10/1997
Ana Rodrigues,93894,25/11/1987
Ana Rodrigues,15236,16/04/1990
Ana Rodrigues,48642,26/03/1991
Ana Rodrigues,93091,13/04/2005
Ana Rodrigues,72874,11/05/1983
Ana Rodrigues,79667,10/07/1997
Ana Rodrigues,96477,08/02/2005
Ana Rodrigues,69462,20/04/1996
Ana Rodrigues,55738,01/08/2006
Ana Rodrigues,61889,18/09/2003
Ana Rodrigues,17092,22/04/1983
Ana Rodrigues,45557,19/06/2000
Ana Rodrigues,95681,22/03/2001
Ana Rodrigues,42360,13/07/2000
Ana Rodrigues,66358,09/04/1992
Ana Rodrigues,34290,10/01/2005
Ana Rodrigues,23845,01/09/1984
Ana Rodrigues,83841,13/01/1991
Ana Rodrigues,93910,18/12/2004
Ana Rodrigues,84291,11/05/2004
Ana Rodrigues,12188,15/07/1991
Ana Rodrigues,05241,26/08/1998
Ana Rodrigues,60070,20/07/1999
Ana Rodrigues,38140,14/02/2003
Ana Rodrigues,78545,10/10/2004
Ana Rodrigues,25631,06/01/1998
Ana Rodrigues,64055,13/07/1989
Ana Rodrigues,33420,12/06/1989
Ana Rodrigues,09678,28/04/2003
Ana Rodrigues,34460,18/09/1996
Ana Rodrigues,93422,17/01/1984
Ana Rodrigues,79123,10/12/2005
Ana Rodrigues,35187,18/01/1985
Ana Rodrigues,12618,26/11/1987
Ana Rodrigues,29575,01/10/1988
Ana Rodrigues,72233,02/07/2002
Ana Rodrigues,93261,11/03/1999
Ana Rodrigues,18469,11/05/2001
Ana Rodrigues,94016,13/01/1986
Ana Rodrigues,37915,27/08/1993
Ana Rodrigues,38735,03/07/1997
Ana Rodrigues,49935,06/06/1990
Ana Rodrigues,20306,22/03/1998
Ana Rodrigues,31650,01/08/1992
Ana Rodrigues,58681,21/12/1997
Ana Rodrigues,36803,23/10/1997
Ana Rodrigues,42071,28/07/1989
Ana Rodrigues,24059,04/06/2002
Ana Rodrigues,27446,24/09/1984
Ana Rodrigues,51787,14/11/1992
Ana Rodrigues,98627,04/04/1996
Ana Rodrigues,01113,19/06/2003
Ana Rodrigues,54255,04/08/2004
Ana Rodrigues,49670,21/02/1994
Ana Rodrigues,78348,17/03/1994
Ana Rodrigues,05086,24/02/1989
Ana Rodrigues,90338,12/04/1992
Ana Rodrigues,36285,26/05/1986
Ana Rodrigues,25392,19/09/1999
Ana Rodrigues,16863,12/12/1993
Ana Rodrigues,72060,16/07/1998
Ana Rodrigues,73467,12/12/1995
Ana Rodrigues,40853,22/08/1985
Ana Rodrigues,69342,21/11/1997
Ana Rodrigues,03286,04/12/1992
Ana Rodrigues,93801,22/06/1984
Ana Rodrigues,48772,19/06/1988
Ana Rodrigues,82543,28/01/1998
Ana Rodrigues,62485,22/03/1995
Ana Rodrigues,14699,08/10/1997
Ana Rodrigues,60614,13/08/1991
Ana Rodrigues,85347,22/12/1999
Ana Rodrigues,61714,08/11/2001
Ana Rodrigues,56362,05/03/2001
Ana Rodrigues,20849,02/03/1992
Ana Rodrigues,42569,08/05/1998
Ana Rodrigues,04379,09/11/1992
Ana Rodrigues,68985,22/12/1982
Ana Rodrigues,33923,24/08/2002
Ana Rodrigues,14801,12/03/1991
Ana Rodrigues,87266,20/10/2000
Ana Rodrigues,13250,13/04/1985
Ana Rodrigues,53027,02/12/1997
Ana Rodrigues,40874,07/09/1980
Ana Rodrigues,58585,26/04/2004
Ana Rodrigues,12316,17/10/1996
Ana Rodrigues,49474,07/01/1985
Ana Rodrigues,14644,19/02/1985
Ana Rodrigues,07920,18/07/1984
Ana Rodrigues,94011,09/02/1985
Ana Rodrigues,58290,12/10/1980
Ana Rodrigues,36801,26/09/2001
Ana Rodrigues,54194,05/11/1983
Ana Rodrigues,22507,26/12/1998
Ana Rodrigues,84053,08/11/1980
Ana Rodrigues,50890,24/03/1982
Ana Rodrigues,01986,11/03/1995
Ana Rodrigues,12972,12/01/2005
Ana Rodrigues,17449,11/12/1998
Ana Rodrigues,12144,01/12/2002
Ana Rodrigues,21109,19/02/1989
Ana Rodrigues,24354,27/05/1994
Ana Rodrigues,00042,08/12/1983
Ana Rodrigues,92998,07/10/1999
Ana Rodrigues,57093,03/06/1998
Ana Rodrigues,82292,20/04/1990
Ana Rodrigues,81543,16/07/1982
Ana Rodrigues,72981,21/09/1991
Ana Rodrigues,74044,27/06/2001
Ana Rodrigues,21239,24/07/1991
Ana Rodrigues,38693,20/12/1986
Ana Rodrigues,77895,09/09/1987
Ana Rodrigues,71047,16/04/1983
Ana Rodrigues,14042,06/02/2004
Ana Rodrigues,59529,25/08/1993
Ana Rodrigues,33620,12/07/1983
Ana Rodrigues,63024,17/04/1988
Ana Rodrigues,32419,12/08/1998
Ana Rodrigues,69556,04/11/2001
Ana Rodrigues,18140,03/01/2004
Ana Rodrigues,15834,02/08/2000
Ana Rodrigues,00738,16/11/1981
Ana Rodrigues,71148,18/06/1994
Ana Rodrigues,81102,15/09/2000
Ana Rodrigues,59092,15/03/1991
Ana Rodrigues,12532,18/10/2001
Ana Rodrigues,74610,04/12/1980
Ana Rodrigues,73365,25/12/1998
Ana Rodrigues,85715,01/05/1992
Ana Rodrigues,07814,13/12/1980
Ana Rodrigues,17746,23/06/1996
Ana Rodrigues,86201,25/04/1987
Ana Rodrigues,38257,11/06/2001
Ana Rodrigues,80715,25/06/1984
Ana Rodrigues,66439,07/04/2005
Ana Rodrigues,64341,16/08/1993
Ana Rodrigues,14291,18/07/2003
Ana Rodrigues,40648,13/08/1984
Ana Rodrigues,21691,26/12/1998
Ana Rodrigues,46917,20/06/1988
Ana Rodrigues,25295,05/04/1982
Ana Rodrigues,43320,14/01/1989
Ana Rodrigues,23500,07/12/1996
Ana Rodrigues,10695,15/12/1984
Ana Rodrigues,54742,18/03/1986
Ana Rodrigues,58593,15/01/2005
Ana Rodrigues,98063,26/09/2004
Ana Rodrigues,83435,17/12/1993
Ana Rodrigues,28751,12/01/1985
Ana Rodrigues,28570,27/07/1992
Ana Rodrigues,68135,15/09/2002
Ana Rodrigues,90892,22/07/1980
Ana Rodrigues,61551,17/02/1998
Ana Rodrigues,05700,02/03/1999
Ana Rodrigues,74368,03/07/1994
Ana Rodrigues,39866,05/05/1980
Ana Rodrigues,33290,25/12/1988
Ana Rodrigues,47909,06/07/1998
Ana Rodrigues,66348,02/03/1987
Ana Rodrigues,02235,09/02/2001
Ana Rodrigues,33164,22/04/1993
Ana Rodrigues,05814,09/02/1984
Ana Rodrigues,17372,24/10/1987
Ana Rodrigues,77643,06/08/1996
Ana Rodrigues,14894,03/03/1999
Ana Rodrigues,41094,15/12/1984
Ana Rodrigues,26062,27/06/1991
Ana Rodrigues,46753,07/12/1985
Ana Rodrigues,26834,20/02/2003
Ana Rodrigues,70198,25/02/1981
Ana Rodrigues,30652,18/02/1986
Ana Rodrigues,70788,18/10/1999
Ana Rodrigues,95400,04/03/1980
Ana Rodrigues,70969,10/10/1981
Ana Rodrigues,25220,28/11/1995
Ana Rodrigues,90697,16/02/1993
Ana Rodrigues,97395,04/09/1995
Ana Rodrigues,83403,18/05/1999
Ana Rodrigues,85698,19/01/2005
Ana Rodrigues,97016,27/02/1996
Ana Rodrigues,19250,23/12/1982
Ana Rodrigues,24620,02/01/2003
Ana Rodrigues,12888,25/07/1987
Ana Rodrigues,61655,03/08/1999
Ana Rodrigues,86632,11/07/1992
Ana Rodrigues,35309,18/06/1983
Ana Rodrigues,52085,12/08/1981
Ana Rodrigues,81555,14/02/1987
Ana Rodrigues,01493,02/10/1989
Ana Rodrigues,82970,26/11/1983
Ana Rodrigues,97324,10/05/1986
Ana Rodrigues,92360,27/07/1992
Ana Rodrigues,54567,09/08/1990
Ana Rodrigues,57524,03/06/1991
Ana Rodrigues,11188,18/04/1992
Ana Rodrigues,43673,16/02/2002
Ana Rodrigues,89374,14/06/1990
Ana Rodrigues,05784,09/12/2003
Ana Rodrigues,76622,22/04/1983
Ana Rodrigues,98413,11/07/1986
Ana Rodrigues,96787,16/07/1994
Ana Rodrigues,78884,21/09/1990
Ana Rodrigues,61254,12/05/1988
Ana Rodrigues,00046,07/04/1980
Ana Rodrigues,04230,16/02/1989
Ana Rodrigues,64708,19/12/1983
Ana Rodrigues,50911,24/09/1983
Ana Rodrigues,47382,20/07/1982
Ana Rodrigues,09550,09/01/1991
Ana Rodrigues,09688,05/04/1994
Ana Rodrigues,73983,02/07/2000
Ana Rodrigues,49049,07/03/2000
Ana Rodrigues,79890,16/12/1984
Ana Rodrigues,55047,03/10/1985
Ana Rodrigues,04949,01/07/1986
Ana Rodrigues,31334,23/02/1993
Ana Rodrigues,25179,19/12/1990
Ana Rodrigues,17139,27/08/2000
Ana Rodrigues,25646,05/01/1988
Ana Rodrigues,15254,23/01/1980
Ana Rodrigues,28371,16/12/1983
Ana Rodrigues,97998,14/05/1987
Ana Rodrigues,72272,22/08/1984
Ana Rodrigues,90420,26/06/2004
Ana Rodrigues,57776,19/01/2000
Ana Rodrigues,66107,06/09/2001
Ana Rodrigues,36607,03/12/2000
Ana Rodrigues,64878,16/02/1989
Ana Rodrigues,87578,13/05/2001
Ana Rodrigues,39336,10/06/2006
Ana Rodrigues,30355,13/03/1984
Ana Rodrigues,34490,13/06/1994
Ana Rodrigues,72897,20/09/1986
Ana Rodrigues,51424,11/09/1983
Ana Rodrigues,14289,17/10/1987
Ana Rodrigues,33894,10/01/1992
Ana Rodrigues,89991,06/01/1980
Ana Rodrigues,22071,17/09/1982
Ana Rodrigues,58031,16/11/2006
Ana Rodrigues,58666,17/07/1990
Ana Rodrigues,37949,04/03/2005
Ana Rodrigues,90500,07/01/2001
Ana Rodrigues,42018,05/03/1986
Ana Rodrigues,54021,02/07/1981
Ana Rodrigues,88505,19/01/2000
Ana Rodrigues,95374,01/02/1981
Ana Rodrigues,01639,11/03/1997
Ana Rodrigues,83647,21/08/1998
Ana Rodrigues,38565,17/03/1997
Ana Rodrigues,33529,12/01/2005
Ana Rodrigues,02586,21/10/2005
Ana Rodrigues,88974,11/04/2005
Ana Rodrigues,14606,11/05/1982
Ana Rodrigues,59163,02/07/1986
Ana Rodrigues,37335,18/01/1985
Ana Rodrigues,83657,22/08/1989
Ana Rodrigues,24573,22/02/1986
Ana Rodrigues,66030,23/02/1998
Ana Rodrigues,03745,24/02/2005
Ana Rodrigues,89820,14/11/2000
Ana Rodrigues,86797,13/09/1995
Ana Rodrigues,28453,20/08/2002
Ana Rodrigues,46377,08/08/2002
Ana Rodrigues,90944,08/12/2000
Ana Rodrigues,08281,11/04/1992
Ana Rodrigues,33872,04/06/1980
Ana Rodrigues,11060,07/04/1981
Ana Rodrigues,26692,20/02/2002
Ana Rodrigues,27316,16/12/1981
Ana Rodrigues,30391,28/06/1997
Ana Rodrigues,24033,19/11/1982
Ana Rodrigues,48886,21/12/1999
Ana Rodrigues,55442,14/06/1989
Ana Rodrigues,26207,12/01/2006
Ana Rodrigues,75080,05/01/1994
Ana Rodrigues,20480,18/02/2005
Ana Rodrigues,58686,25/01/1994
Ana Rodrigues,05499,25/04/2004
Ana Rodrigues,97405,17/07/1988
Ana Rodrigues,35908,09/02/2004
Ana Rodrigues,14297,06/07/1992
Ana Rodrigues,65412,09/08/1981
Ana Rodrigues,64455,17/08/1999
Ana Rodrigues,34142,06/10/1998
Ana Rodrigues,63246,19/10/1993
Ana Rodrigues,03167,24/10/1980
Ana Rodrigues,49895,13/01/1998
Ana Rodrigues,48112,20/06/1996
Ana Rodrigues,47440,28/11/1996
Ana Rodrigues,07741,16/03/1994
Ana Rodrigues,85148,23/07/1991
Ana Rodrigues,15022,08/02/2003
Ana Rodrigues,02287,18/06/2002
Ana Rodrigues,20822,26/08/1987
Ana Rodrigues,37507,14/03/1998
Ana Rodrigues,53182,05/12/1985
Ana Rodrigues,97300,19/01/1982
Ana Rodrigues,12911,20/01/1983
Ana Rodrigues,96039,25/02/1997
Ana Rodrigues,03374,18/07/1989
Ana Rodrigues,19796,01/03/2006
Ana Rodrigues,42025,18/09/1984
Ana Rodrigues,13448,09/08/1994
Ana Rodrigues,85679,24/11/2004
Ana Rodrigues,14076,09/11/2002
Ana Rodrigues,64150,22/07/1998
Ana Rodrigues,01083,01/08/2003
Ana Rodrigues,95610,25/06/1991
Ana Rodrigues,00929,09/05/1993
Ana Rodrigues,63302,21/02/1991
Ana Rodrigues,40504,02/04/2006
Ana Rodrigues,67564,02/06/2000
Ana Rodrigues,75948,01/03/1993
Ana Rodrigues,68638,16/10/1985
Ana Rodrigues,07437,22/01/2000
Ana Rodrigues,55670,13/10/2003
Ana Rodrigues,45291,09/08/2003
Ana Rodrigues,23522,23/12/1981
Ana Rodrigues,44570,09/03/1987
Ana Rodrigues,99330,13/03/1990
Ana Rodrigues,68856,02/07/1991
Ana Rodrigues,90212,14/05/1986
Ana Rodrigues,60156,24/07/2001
Ana Rodrigues,87055,17/09/1989
Ana Rodrigues,95579,04/06/1981
Ana Rodrigues,27520,12/06/1992
Ana Rodrigues,17810,12/12/2002
Ana Rodrigues,02478,01/12/1993
Ana Rodrigues,05650,19/03/2000
Ana Rodrigues,91258,06/07/2000
Ana Rodrigues,70506,14/02/1991
Ana Rodrigues,71394,05/07/1986
Ana Rodrigues,06246,18/10/2002
Ana Rodrigues,09754,18/03/1995
Ana Rodrigues,17314,18/04/1996
Ana Rodrigues,38658,03/04/1993
Ana Rodrigues,82332,13/09/1991
Ana Rodrigues,37029,22/12/1988
Ana Rodrigues,28098,25/06/1987
Ana Rodrigues,70151,01/09/1996
Ana Rodrigues,06694,06/07/1993
Ana Rodrigues,22264,21/12/2002
Ana Rodrigues,29148,01/12/1996
Ana Rodrigues,12912,24/04/1996
Ana Rodrigues,27985,06/11/2001
Ana Rodrigues,70932,26/03/2000
Ana Rodrigues,37027,14/04/1985
Ana Rodrigues,95783,05/07/1999
Ana Rodrigues,24111,09/03/2001
Ana Rodrigues,38891,14/04/2004
Ana Rodrigues,96954,12/07/1983
Ana Rodrigues,15330,07/05/1999
Ana Rodrigues,34616,21/07/1982
Ana Rodrigues,58845,06/12/2006
Ana Rodrigues,15469,11/02/1987
Ana Rodrigues,56247,01/01/1999
Ana Rodrigues,32692,21/11/1983
Ana Rodrigues,19725,27/04/1994
Ana Rodrigues,27799,28/05/1984
Ana Rodrigues,73141,08/12/1985
Ana Rodrigues,10938,10/01/1982
Ana Rodrigues,18961,10/02/1989
Ana Rodrigues,43770,14/05/1993
Ana Rodrigues,91595,25/02/2005
Ana Rodrigues,82473,27/06/1992
Ana Rodrigues,58674,14/09/1989
Ana Rodrigues,46738,14/06/2001
Ana Rodrigues,11527,22/09/1987
Ana Rodrigues,72010,08/02/2003
Ana Rodrigues,84359,05/05/1999
Ana Rodrigues,87839,23/02/1994
Ana Rodrigues,43445,05/10/1998
Ana Rodrigues,89093,08/08/2000
Ana Rodrigues,20970,23/11/1981
Ana Rodrigues,69046,10/07/1990
Ana Rodrigues,65477,12/01/1994
Ana Rodrigues,78235,06/08/1999
Ana Rodrigues,89646,07/01/1998
Ana Rodrigues,96253,27/05/1980
Ana Rodrigues,61593,16/10/2006
Ana Rodrigues,02320,11/07/2000
Ana Rodrigues,24275,03/01/1998
Ana Rodrigues,41188,28/06/1991
Ana Rodrigues,26646,19/03/2002
Ana Rodrigues,34499,09/07/1994
Ana Rodrigues,72155,11/08/1994
Ana Rodrigues,18013,28/12/1980
Ana Rodrigues,64329,17/09/1986
Ana Rodrigues,40916,12/12/1989
Ana Rodrigues,89141,17/02/1981
Ana Rodrigues,01896,12/11/1995
Ana Rodrigues,39282,11/09/1989
Ana Rodrigues,56837,12/12/1980
Ana Rodrigues,54437,22/01/1999
Ana Rodrigues,11665,07/08/1988
Ana Rodrigues,18026,16/10/2001
Ana Rodrigues,35653,11/03/2000
Ana Rodrigues,26356,09/05/1988
Ana Rodrigues,51427,11/10/2004
Ana Rodrigues,73962,12/09/1983
Ana Rodrigues,17347,13/12/1992
Ana Rodrigues,76065,28/10/1984
Ana Rodrigues,61778,08/01/1992
Ana Rodrigues,91834,12/05/1992
Ana Rodrigues,87358,17/01/1989
Ana Rodrigues,74257,06/10/2004
Ana Rodrigues,01602,20/05/1989
Ana Rodrigues,95024,08/12/1980
Ana Rodrigues,73805,28/09/1993
Ana Rodrigues,17087,26/12/1990
Ana Rodrigues,18819,06/12/1988
Ana Rodrigues,72863,26/02/2006
Ana Rodrigues,40069,07/02/2002
Ana Rodrigues,95379,20/07/2002
Ana Rodrigues,56830,27/05/1981
Ana Rodrigues,22346,01/08/1992
Ana Rodrigues,95510,11/11/1996
Ana Rodrigues,03542,21/06/1996
Ana Rodrigues,54563,17/07/1999
Ana Rodrigues,80756,13/07/1988
Ana Rodrigues,03211,21/10/2002
Ana Rodrigues,68501,10/04/1980
Ana Rodrigues,51041,09/08/1996
Ana Rodrigues,58091,16/12/1996
Ana Rodrigues,84957,24/09/1986
Ana Rodrigues,84729,11/11/1996
Ana Rodrigues,73896,28/11/1998
Ana Rodrigues,86262,02/05/1980
Ana Rodrigues,78238,04/06/1994
Ana Rodrigues,89218,20/01/1999
Ana Rodrigues,62844,03/06/1984
Ana Rodrigues,37807,01/10/2003
Ana Rodrigues,62274,17/08/1990
Ana Rodrigues,11334,26/03/1981
Ana Rodrigues,05996,20/08/1993
Ana Rodrigues,20739,15/03/1987
Ana Rodrigues,83889,08/11/1992
Ana Rodrigues,09740,18/11/2005
Ana Rodrigues,27821,23/12/1993
Ana Rodrigues,11915,19/04/2002
Ana Rodrigues,79290,03/12/1992
Ana Rodrigues,95927,18/09/2002
Ana Rodrigues,34034,28/12/1999
Ana Rodrigues,70389,25/11/1998
Ana Rodrigues,02012,15/10/1992
Ana Rodrigues,03721,14/02/1990
Ana Rodrigues,81025,09/08/1981
Ana Rodrigues,15250,27/05/1998
Ana Rodrigues,29616,03/05/2006
Ana Rodrigues,32559,21/12/1994
Ana Rodrigues,10048,22/05/1991
Ana Rodrigues,53201,06/12/1989
Ana Rodrigues,19437,03/10/1998
Ana Rodrigues,21601,20/12/1987
Ana Rodrigues,52761,15/04/1984
Ana Rodrigues,98561,11/04/2005
Ana Rodrigues,05242,01/02/1998
Ana Rodrigues,44604,10/04/1981
Ana Rodrigues,29613,16/05/1986
Ana Rodrigues,52244,24/09/1980
Ana Rodrigues,50514,04/07/2004
Ana Rodrigues,01960,17/01/1982
Ana Rodrigues,84564,22/04/1986
Ana Rodrigues,72746,04/01/1993
Ana Rodrigues,08640,26/05/1984
Ana Rodrigues,66165,12/11/1988
Ana Rodrigues,87055,04/04/2005
Ana Rodrigues,98302,26/09/1994
Ana Rodrigues,19911,06/09/1995
Ana Rodrigues,22426,15/09/2000
Ana Rodrigues,45604,14/10/2006
Ana Rodrigues,10612,28/01/1980
Ana Rodrigues,63161,03/09/1987
Ana Rodrigues,10486,15/05/1993
Ana Rodrigues,72860,15/04/1990
Ana Rodrigues,01700,19/11/1995
Ana Rodrigues,35725,25/06/1987
Ana Rodrigues,17003,07/03/1989
Ana Rodrigues,44452,02/08/1989
Ana Rodrigues,94475,21/06/1995
Ana Rodrigues,15312,07/02/1982
Ana Rodrigues,65800,25/10/1992
Ana Rodrigues,34432,26/09/1984
Ana Rodrigues,99779,22/08/1985
Ana Rodrigues,03571,01/01/1982
Ana Rodrigues,54375,20/05/1999
Ana Rodrigues,36912,20/06/1996
Ana Rodrigues,34986,17/11/1999
Ana Rodrigues,44975,27/01/1994
Ana Rodrigues,64478,20/04/1993
Ana Rodrigues,06728,18/05/1982
Ana Rodrigues,91788,20/09/2005
Ana Rodrigues,35482,27/06/1994
Ana Rodrigues,66228,15/02/1990
Ana Rodrigues,39651,14/04/2005
Ana Rodrigues,28823,13/11/1980
Ana Rodrigues,24282,27/11/1985
Ana Rodrigues,46231,05/01/1986
Ana Rodrigues,85222,20/10/1997
Ana Rodrigues,18101,25/09/1981
Ana Rodrigues,75932,10/07/2006
Ana Rodrigues,97618,08/03/1991
Ana Rodrigues,46471,05/02/2005
Ana Rodrigues,99124,03/05/2004
Ana Rodrigues,89831,05/05/2006
Ana Rodrigues,52137,19/12/1988
Ana Rodrigues,09547,01/05/1987
Ana Rodrigues,86803,26/11/2002
Ana Rodrigues,95257,07/05/1991
Ana Rodrigues,98533,09/09/2003
Ana Rodrigues,79633,10/05/1998
Ana Rodrigues,89824,22/10/1997
Ana Rodrigues,03888,19/03/1994
Ana Rodrigues,94657,10/08/1987
Ana Rodrigues,56252,18/11/1995
Ana Rodrigues,64350,12/06/2001
Ana Rodrigues,53088,11/02/2000
Ana Rodrigues,25475,09/07/1981
Ana Rodrigues,31087,17/04/2005
Ana Rodrigues,83344,22/01/1999
Ana Rodrigues,61145,16/08/2000
Ana Rodrigues,15137,02/03/2000
Ana Rodrigues,76059,25/04/2001
Ana Rodrigues,07564,26/07/1996
Ana Rodrigues,89632,13/01/1981
Ana Rodrigues,86662,23/11/2003
Ana Rodrigues,70457,15/07/1998
Ana Rodrigues,31467,28/08/2004
Ana Rodrigues,40850,07/08/2004
Ana Rodrigues,24830,20/10/1982
Ana Rodrigues,58124,16/06/2004
Ana Rodrigues,09698,08/09/1993
Ana Rodrigues,04857,13/02/1990
Ana Rodrigues,67317,15/11/1994
Ana Rodrigues,20649,16/07/1982
Ana Rodrigues,62194,25/02/2004
Ana Rodrigues,43141,16/04/2001
Ana Rodrigues,24059,26/06/2004
Ana Rodrigues,30290,18/12/2006
Ana Rodrigues,30470,04/04/1984
Ana Rodrigues,23971,26/04/1983
Ana Rodrigues,95886,26/01/1990
Ana Rodrigues,57441,21/10/1998
Ana Rodrigues,47424,24/11/2000
Ana Rodrigues,51666,27/06/1994
Ana Rodrigues,87869,18/05/1980
Ana Rodrigues,40384,06/02/1984
